,context_annotations,created_at,id,public_metrics,entities,text
42,,2020-12-16T23:01:50.000Z,1339345015001264129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'hashtags': [{'start': 106, 'end': 117, 'tag': 'GoWildcats'}], 'mentions': [{'start': 0, 'end': 6, 'username': 'ZLCap'}, {'start': 7, 'end': 21, 'username': 'loganbartlett'}, {'start': 31, 'end': 45, 'username': 'loganbartlett'}]}",@ZLCap @loganbartlett Probably @loganbartlett is ostracized more for being a vols fan than for his tweets #GoWildcats
43,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]",2020-12-16T22:53:29.000Z,1339342915991183362,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 96, 'end': 105, 'probability': 0.9974, 'type': 'Person', 'normalized_text': 'Jill Biden'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'parulia'}, {'start': 9, 'end': 18, 'username': 'jhitchco'}, {'start': 19, 'end': 27, 'username': 'Kazanjy'}, {'start': 28, 'end': 39, 'username': 'TerenaBell'}]}","@parulia @jhitchco @Kazanjy @TerenaBell I assumed this issue was eating at him for a while, and Jill Biden being thrust in the limelight just gave him a target to unleash on."
44,,2020-12-16T22:52:52.000Z,1339342759304417281,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 8, 'username': 'parulia'}, {'start': 9, 'end': 18, 'username': 'jhitchco'}, {'start': 19, 'end': 27, 'username': 'Kazanjy'}, {'start': 28, 'end': 39, 'username': 'TerenaBell'}]}","@parulia @jhitchco @Kazanjy @TerenaBell Yeah, I read it in the dead tree paper version the morning it came out, and I honestly couldn't finish the piece.  But, people have turned it into an anti-woman thing and my perspective before all this started was that it was actually anti-academia"
45,,2020-12-16T20:07:08.000Z,1339301050818433027,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 6, 'username': 'sl8rv'}]}","@sl8rv By ""arbitrarily low"" you mean low probability?  So unlikely?"
46,,2020-12-16T19:32:12.000Z,1339292262870773762,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/FuOqmIggdt', 'expanded_url': 'https://thispersondoesnotexist.com/', 'display_url': 'thispersondoesnotexist.com', 'status': 200, 'title': 'This Person Does Not Exist', 'description': 'This Person Does Not Exist', 'unwound_url': 'https://thispersondoesnotexist.com/'}]}",Assume two sites like https://t.co/FuOqmIggdt start and run independently.  Is it possible to figure out a)whether it is possible for them to independently generate faces that are exactly the same and 2) what are the odds of that happening?
47,,2020-12-16T18:26:37.000Z,1339275756162134017,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/63zxZqVIk6', 'expanded_url': 'https://www.newsweek.com/qanon-mitch-mcconnell-joe-biden-election-1555115', 'display_url': 'newsweek.com/qanon-mitch-mc…'}]}",So mission accomplished I guess.  https://t.co/63zxZqVIk6
48,,2020-12-16T17:15:11.000Z,1339257779685634051,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 8, 'username': 'parulia'}, {'start': 9, 'end': 17, 'username': 'Kazanjy'}, {'start': 18, 'end': 29, 'username': 'TerenaBell'}]}","@parulia @Kazanjy @TerenaBell I read it as a piece against all PhDs though, not women in particular."
49,,2020-12-16T16:26:10.000Z,1339245444438908930,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 11, 'username': 'TerenaBell'}, {'start': 12, 'end': 20, 'username': 'Kazanjy'}]}","@TerenaBell @Kazanjy I wouldn't say you are wrong, just that I actually never thought about how it appears online.  It's a good point that it's harder to distinguish"
50,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029237524', 'name': 'The Wall Street Journal'}}]",2020-12-16T16:21:39.000Z,1339244309116280838,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 54, 'end': 56, 'probability': 0.8738, 'type': 'Organization', 'normalized_text': 'WSJ'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'TerenaBell'}, {'start': 12, 'end': 20, 'username': 'Kazanjy'}]}",@TerenaBell @Kazanjy I only read the paper version of WSJ :)
51,,2020-12-16T16:00:42.000Z,1339239034145693698,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 8, 'username': 'Kazanjy'}, {'start': 9, 'end': 20, 'username': 'TerenaBell'}]}","@Kazanjy @TerenaBell And I think the purpose of an op-ed page is to remind the readers that if it appears on those pages, the paper doesn't endorse it necessarily."
52,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-16T16:00:00.000Z,1339238859142520833,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 215, 'end': 219, 'probability': 0.9965, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'alex_murphy'}]}","@alex_murphy I don't know your political positions, but I'm Libertarian, and can tell you that from my perspective, the ""will the Left stop getting upset about everything"" sentiment was building for a decade before Trump."
53,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-12-16T15:58:22.000Z,1339238450042638339,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 31, 'end': 38, 'probability': 0.7022, 'type': 'Person', 'normalized_text': 'Trumpers'}, {'start': 278, 'end': 282, 'probability': 0.9944, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'alex_murphy'}]}","@alex_murphy I disagree.  What Trumpers were voting for was that they got tired of having every position that liberals didn't agree with constantly challenged, made a big deal of, and turned into proof of an -ism.  It's the constant feeling of political correctness that led to Trump."
54,,2020-12-16T15:56:29.000Z,1339237974685442049,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 8, 'username': 'Kazanjy'}, {'start': 9, 'end': 20, 'username': 'TerenaBell'}]}",@Kazanjy @TerenaBell I still disagree.  I think WAY more people read it because of the backlash.
55,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029237524', 'name': 'The Wall Street Journal'}}]",2020-12-16T15:10:54.000Z,1339226502542581761,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 14, 'quote_count': 0}","{'annotations': [{'start': 33, 'end': 42, 'probability': 0.9882, 'type': 'Person', 'normalized_text': 'Jill Biden'}, {'start': 49, 'end': 51, 'probability': 0.6929, 'type': 'Organization', 'normalized_text': 'WSJ'}]}","I don't get the outrage over the Jill Biden ""dr"" WSJ piece.  The op-ed was too stupid to even engage.  Just let it die.  Many people have stupid opinions.  You can't fight them all, it's too exhausting."
56,,2020-12-16T15:01:09.000Z,1339224049210286083,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 14, 'username': 'fundatoris'}], 'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/JbB8WL2YzO', 'expanded_url': 'https://twitter.com/robmay/status/1339208389319155713', 'display_url': 'twitter.com/robmay/status/…'}]}",RT @fundatoris: I tried to front-load this theory up until a couple of years ago. Probably good to go now. https://t.co/JbB8WL2YzO
57,,2020-12-16T14:30:50.000Z,1339216418097811461,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'annotations': [{'start': 31, 'end': 35, 'probability': 0.2909, 'type': 'Organization', 'normalized_text': 'Qanon'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/XWbanRr938', 'expanded_url': 'https://medium.com/curiouserinstitute/a-game-designers-analysis-of-qanon-580972548be5', 'display_url': 'medium.com/curiouserinsti…'}]}",Really interesting analysis of Qanon by a game designer.  https://t.co/XWbanRr938
58,,2020-12-16T13:59:52.000Z,1339208626024669184,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 15, 'username': 'Russ_Wilcox'}, {'start': 17, 'end': 30, 'username': 'ScottKirsner'}, {'start': 31, 'end': 43, 'username': 'BostonGlobe'}, {'start': 44, 'end': 59, 'username': 'josephflaherty'}, {'start': 60, 'end': 67, 'username': 'robmay'}, {'start': 68, 'end': 76, 'username': 'BobbieC'}, {'start': 77, 'end': 92, 'username': 'EmilyLReichert'}, {'start': 93, 'end': 103, 'username': 'thopcroft'}, {'start': 104, 'end': 113, 'username': 'clementc'}]}","RT @Russ_Wilcox: @ScottKirsner @BostonGlobe @josephflaherty @robmay @BobbieC @EmilyLReichert @thopcroft @clementc Thanks for sharing, what…"
59,,2020-12-16T13:58:55.000Z,1339208389319155713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}","{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/BKW5VdMIJh', 'expanded_url': 'https://twitter.com/rationalwalk/status/1339203008794595328', 'display_url': 'twitter.com/rationalwalk/s…'}]}",Yes.  It's good to make mistakes.  That's how you learn. https://t.co/BKW5VdMIJh
60,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}]",2020-12-16T13:19:16.000Z,1339198407341203458,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 89, 'end': 94, 'probability': 0.9972, 'type': 'Place', 'normalized_text': 'Boston'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'ScottKirsner'}, {'start': 126, 'end': 138, 'username': 'BostonGlobe'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/D996osZMAx', 'expanded_url': 'https://www.bostonglobe.com/2020/12/15/business/scene-hibernation/?event=event25', 'display_url': 'bostonglobe.com/2020/12/15/bus…'}]}",RT @ScottKirsner: A scene in hibernation: What is the future of the startup ecosystem in Boston?  https://t.co/D996osZMAx via @BostonGlobe…
61,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878402157629440', 'name': 'Investors and patents', 'description': 'Investors and patents'}}]",2020-12-16T13:18:36.000Z,1339198241171271680,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 6, 'end': 29, 'url': 'https://t.co/2kYm5y40lF', 'expanded_url': 'https://twitter.com/robgo/status/1338993602941300742', 'display_url': 'twitter.com/robgo/status/1…'}]}",agree https://t.co/2kYm5y40lF
62,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",2020-12-15T19:35:53.000Z,1338930800482537474,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 26, 'end': 32, 'probability': 0.6935, 'type': 'Product', 'normalized_text': 'Twitter'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'pearsonified'}]}","RT @pearsonified: Been on Twitter for nearly 13 years...

And only TODAY realized that a ton of bluecheck accounts will only RT other bluec…"
63,,2020-12-15T19:02:50.000Z,1338922481504153606,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ewRLgQ1C5z', 'expanded_url': 'https://synthesis.ai/2020/12/15/driving-model-performance-with-synthetic-data-iii-domain-adaptation-overview/', 'display_url': 'synthesis.ai/2020/12/15/dri…'}]}",https://t.co/ewRLgQ1C5z
64,,2020-12-15T15:50:08.000Z,1338873990123761665,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 8, 'end': 31, 'url': 'https://t.co/zHJEIZyvxJ', 'expanded_url': 'https://venturebeat.com/2020/12/14/modulates-toxmod-uses-ai-to-scan-game-voice-chat-for-toxic-speech/', 'display_url': 'venturebeat.com/2020/12/14/mod…'}]}",Awesome https://t.co/zHJEIZyvxJ
65,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1034860760093024257', 'name': 'Meals', 'description': 'Meals'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006588737344507905', 'name': 'Dinner', 'description': 'This entity tracks all conversations that mention dinner.'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '811663790416613376', 'name': 'Michelle Obama', 'description': 'Former First Lady of the United States Michelle Obama'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '866713693324574720', 'name': 'Melania Trump', 'description': 'Current US First Lady Melania Trump'}}]",2020-12-15T15:49:50.000Z,1338873913217060865,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 20, 'end': 24, 'probability': 0.9992, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 78, 'end': 87, 'probability': 0.5884, 'type': 'Person', 'normalized_text': 'WhiteHouse'}, {'start': 139, 'end': 145, 'probability': 0.9996, 'type': 'Person', 'normalized_text': 'Melania'}, {'start': 155, 'end': 168, 'probability': 0.9988, 'type': 'Person', 'normalized_text': 'Michelle Obama'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'AndySwan'}]}",@AndySwan I thought Trump himself was going to do more.  He went to the first WhiteHouse correspondents dinner and made a great joke about Melania copying Michelle Obama's speech.  He should have kept it up.
