,public_metrics,created_at,id,text,entities,context_annotations
648,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 40, 'quote_count': 0}",2020-08-18T19:56:13.000Z,1295811759500955648,@SustainOptimysm Change yourself so that you don’t waste mental bandwidth liking and disliking humans incapable of change. 😉,"{'mentions': [{'start': 0, 'end': 16, 'username': 'SustainOptimysm'}]}",
649,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 82, 'quote_count': 1}",2020-08-18T19:55:05.000Z,1295811476226060288,"@Wealth_Theory The asymmetric insurance argument is, via @NickSzabo4 a “Pascal Scam.”

https://t.co/jXQmh2PQRo","{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/jXQmh2PQRo', 'expanded_url': 'http://unenumerated.blogspot.com/2012/07/pascals-scams.html', 'display_url': 'unenumerated.blogspot.com/2012/07/pascal…', 'status': 200, 'title': ""Pascal's scams"", 'description': ""Beware of what I call Pascal's scams: movements or belief systems that ask you to hope for or worry about very improbable outcomes that coul..."", 'unwound_url': 'http://unenumerated.blogspot.com/2012/07/pascals-scams.html'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'Wealth_Theory'}, {'start': 57, 'end': 68, 'username': 'NickSzabo4'}]}",
650,"{'retweet_count': 38, 'reply_count': 18, 'like_count': 348, 'quote_count': 4}",2020-08-18T19:54:46.000Z,1295811396916002817,"@Wealth_Theory The real argument for Bitcoin:

A scarce, digital, trustless, stateless, universal, divisible, durable, verifiable, portable, unseizable, and programmable store of value.

Not perfectly fungible (yet).","{'mentions': [{'start': 0, 'end': 14, 'username': 'Wealth_Theory'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]"
651,"{'retweet_count': 994, 'reply_count': 659, 'like_count': 7698, 'quote_count': 137}",2020-08-17T18:37:40.000Z,1295429603796819968,"If no one in this world had anything to offer you, how would you live your life?",,
652,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 32, 'quote_count': 0}",2020-08-15T09:37:18.000Z,1294568842836897793,@Edward_Says_ Filler words buy you time. Just pause instead.,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Edward_Says_'}]}",
653,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 18, 'quote_count': 0}",2020-08-15T08:26:53.000Z,1294551122271592449,@abombayboy @AngelList Long showers.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'abombayboy'}, {'start': 12, 'end': 22, 'username': 'AngelList'}]}",
654,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 10, 'quote_count': 0}",2020-08-15T08:07:28.000Z,1294546235538333697,"@_TomHoward @eriktorenberg Strangely enough, no. Only to invest in one.","{'mentions': [{'start': 0, 'end': 11, 'username': '_TomHoward'}, {'start': 12, 'end': 26, 'username': 'eriktorenberg'}]}",
655,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 35, 'quote_count': 0}",2020-08-14T04:05:43.000Z,1294123007363780608,@minal_hasan @Jason @beondeck We have a podcast on angel investing at https://t.co/B1awkAvfc2,"{'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/B1awkAvfc2', 'expanded_url': 'https://spearhead.co', 'display_url': 'spearhead.co', 'images': [{'url': 'https://pbs.twimg.com/news_img/1336439948883345409/l6O4DLdD?format=jpg&name=orig', 'width': 600, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1336439948883345409/l6O4DLdD?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Spearhead', 'description': 'Where founders get their first fund', 'unwound_url': 'http://spearhead.co/'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'minal_hasan'}, {'start': 13, 'end': 19, 'username': 'Jason'}, {'start': 20, 'end': 29, 'username': 'beondeck'}]}",
656,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",2020-08-14T03:48:37.000Z,1294118704481832960,"@JiffyLu @JohnHenryStyle @Jason @BrianNorgard @AngelList Anything a normal venture fund can do, a rolling fund can do, and more (a rolling fund is pareto superior). 

In practice, rolling fund managers set different parameters and make different tradeoffs.

I.e. they handle reserves, minimum commitments, and fund size caps differently.","{'mentions': [{'start': 0, 'end': 8, 'username': 'JiffyLu'}, {'start': 9, 'end': 24, 'username': 'JohnHenryStyle'}, {'start': 25, 'end': 31, 'username': 'Jason'}, {'start': 32, 'end': 45, 'username': 'BrianNorgard'}, {'start': 46, 'end': 56, 'username': 'AngelList'}]}",
657,"{'retweet_count': 3, 'reply_count': 4, 'like_count': 46, 'quote_count': 0}",2020-08-14T00:28:13.000Z,1294068274099970048,"@JohnHenryStyle @Jason @BrianNorgard @AngelList They can grow to any size, write any sized check, and draw the same fees that a traditional fund structure can. 

Rolling means that it's open to new investors and publicly marketable. 

Closing a fund and taking it private doesn't somehow give it larger checkbooks or more fees.","{'mentions': [{'start': 0, 'end': 15, 'username': 'JohnHenryStyle'}, {'start': 16, 'end': 22, 'username': 'Jason'}, {'start': 23, 'end': 36, 'username': 'BrianNorgard'}, {'start': 37, 'end': 47, 'username': 'AngelList'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878402157629440', 'name': 'Investors and patents', 'description': 'Investors and patents'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]"
658,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-08-13T15:50:55.000Z,1293938089828597760,"@ryan_darnell_ @Rick_Zullo Many of the rolling funds are quarter to quarter with no minimum, FYI.","{'mentions': [{'start': 0, 'end': 14, 'username': 'ryan_darnell_'}, {'start': 15, 'end': 26, 'username': 'Rick_Zullo'}]}",
659,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-08-13T15:43:05.000Z,1293936117985624065,@PaulYacoubian @CindyBiSV @yes @schlaf Why would they? Institutional LPs can and have signed up for the rolling structure.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'PaulYacoubian'}, {'start': 15, 'end': 25, 'username': 'CindyBiSV'}, {'start': 26, 'end': 30, 'username': 'yes'}, {'start': 31, 'end': 38, 'username': 'schlaf'}]}",
660,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2020-08-13T05:59:04.000Z,1293789147761541120,"@bencasnocha @arteeninLA @bfrank @shl @tylerwillis That's the intent. There are one or two exceptions but clearly disclosed and we discourage it. But at the end of the day, it's a tool and like traditional funds, different managers have different parameters.","{'mentions': [{'start': 0, 'end': 12, 'username': 'bencasnocha'}, {'start': 13, 'end': 24, 'username': 'arteeninLA'}, {'start': 25, 'end': 32, 'username': 'bfrank'}, {'start': 33, 'end': 37, 'username': 'shl'}, {'start': 38, 'end': 50, 'username': 'tylerwillis'}]}",
661,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2020-08-13T05:46:56.000Z,1293786092051681281,"@itschriskeith @mstillwell8 @shl @thogge Actually designed to have same or less fees, but we can make that clearer.","{'mentions': [{'start': 0, 'end': 14, 'username': 'itschriskeith'}, {'start': 15, 'end': 27, 'username': 'mstillwell8'}, {'start': 28, 'end': 32, 'username': 'shl'}, {'start': 33, 'end': 40, 'username': 'thogge'}]}",
662,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 13, 'quote_count': 1}",2020-08-13T05:45:27.000Z,1293785718221762561,"@TheToodleLoo @schlaf Distributions same as normal fund.

Participations in existing deals - no. LPs participate in deals that their money is there for at the beginning of the quarter.

Valuations for reporting only. New LPs don't dilute existing investments.

Time horizon - it's rollin' baby.","{'mentions': [{'start': 0, 'end': 13, 'username': 'TheToodleLoo'}, {'start': 14, 'end': 21, 'username': 'schlaf'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]"
663,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",2020-08-13T05:42:58.000Z,1293785092502913024,"@PaulYacoubian @schlaf It's too early, but so far we see very high negative churn (aka growth from existing LPs).","{'mentions': [{'start': 0, 'end': 14, 'username': 'PaulYacoubian'}, {'start': 15, 'end': 22, 'username': 'schlaf'}]}",
664,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2020-08-13T05:39:44.000Z,1293784281928437760,"@danielpearson The money invested in Quarter X has to all arrive at the beginning of Quarter X (unless automatically rolling over from Q (X-1)). 

New LPs can't dilute existing LPs on deals after they're known.","{'mentions': [{'start': 0, 'end': 14, 'username': 'danielpearson'}]}",
665,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",2020-08-13T05:07:25.000Z,1293776148095070208,"@bencasnocha @arteeninLA @bfrank @shl @tylerwillis The fund offers set and forget, access to all deal flow, crossed carry, and automatic diversification. And of course the 506c means many are hearing for the first time. Syndicates are generally 506b for company privacy reasons.","{'annotations': [{'start': 172, 'end': 175, 'probability': 0.3887, 'type': 'Organization', 'normalized_text': '506c'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'bencasnocha'}, {'start': 13, 'end': 24, 'username': 'arteeninLA'}, {'start': 25, 'end': 32, 'username': 'bfrank'}, {'start': 33, 'end': 37, 'username': 'shl'}, {'start': 38, 'end': 50, 'username': 'tylerwillis'}]}",
666,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 20, 'quote_count': 3}",2020-08-13T05:04:29.000Z,1293775407695695873,@JiffyLu @CindyBiSV @shl @bencasnocha We set up parallel funds underneath so Cindy can have 99 Accrediteds + Unlimited QPs.,"{'annotations': [{'start': 77, 'end': 81, 'probability': 0.9071, 'type': 'Person', 'normalized_text': 'Cindy'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'JiffyLu'}, {'start': 9, 'end': 19, 'username': 'CindyBiSV'}, {'start': 20, 'end': 24, 'username': 'shl'}, {'start': 25, 'end': 37, 'username': 'bencasnocha'}]}",
667,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 23, 'quote_count': 1}",2020-08-12T07:07:13.000Z,1293443907234144259,"@Edward_Says_ It’s hard to absorb that which we haven’t directly experienced. 

Good fiction lets us identify with the protagonist and learn lessons as they do.","{'mentions': [{'start': 0, 'end': 13, 'username': 'Edward_Says_'}]}",
668,"{'retweet_count': 2696, 'reply_count': 294, 'like_count': 12912, 'quote_count': 142}",2020-08-12T06:34:57.000Z,1293435788483387392,Your worldview is your world.,,
669,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 17, 'quote_count': 1}",2020-08-12T06:24:34.000Z,1293433177013276673,@jsrant2 The Gita stands apart in reconciling internal peace and external war.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'jsrant2'}]}",
670,"{'retweet_count': 978, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-12T05:49:20.000Z,1293424309516476416,"RT @elamje: THREAD of obscure, yet popular tweets by @naval.

Naval's top tweets from 2016-2018, filtered by timelessness.

This surfaces h…","{'mentions': [{'start': 3, 'end': 10, 'username': 'elamje'}, {'start': 53, 'end': 59, 'username': 'naval'}]}",
671,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 20, 'quote_count': 1}",2020-08-12T05:30:50.000Z,1293419651590848512,@prasanna_says @lpolovets Possible and even easier to implement. Stand by.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'prasanna_says'}, {'start': 15, 'end': 25, 'username': 'lpolovets'}]}",
672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2020-08-11T17:11:45.000Z,1293233657730101249,"@ShitFund You don't know what you're talking about. 

Luckily, the GPs are looking at actual pricing across other fund admins and can do the math.","{'mentions': [{'start': 0, 'end': 9, 'username': 'ShitFund'}]}","[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237095288671596545', 'name': 'Mathematics'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037076248877395968', 'name': 'GPS and maps', 'description': 'GPS & Maps'}}]"
673,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 51, 'quote_count': 0}",2020-08-11T16:43:51.000Z,1293226636435812352,"@ShitFund That's nonsense. 

It's the same pricing as other venture fund backoffices charge and it's capped. With much more functionality.

Comparing a $500K fund to a public mutual fund with $500M on a % basis is a flawed comparison. 

There's no carry if you bring your own LPs.","{'mentions': [{'start': 0, 'end': 9, 'username': 'ShitFund'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894542300741632', 'name': 'Mutual funds', 'description': 'Mutual funds'}}]"
