,text,created_at,entities,id,public_metrics,context_annotations
1766,@abrams @shaig LOL.  Unique situation.  Many funds had conflicts.,2020-09-19T03:45:47.000Z,"{'mentions': [{'start': 0, 'end': 7, 'username': 'abrams'}, {'start': 8, 'end': 14, 'username': 'shaig'}]}",1307163956281188357,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",
1767,@FEhrsam @kanyewest @Drake Kygo does both :),2020-09-18T18:47:37.000Z,"{'mentions': [{'start': 0, 'end': 8, 'username': 'FEhrsam'}, {'start': 9, 'end': 19, 'username': 'kanyewest'}, {'start': 20, 'end': 26, 'username': 'Drake'}], 'annotations': [{'start': 27, 'end': 30, 'probability': 0.8692, 'type': 'Person', 'normalized_text': 'Kygo'}]}",1307028519885570048,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 37, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806561823407239169', 'name': 'Kanye West', 'description': 'Kanye West'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806566745565577216', 'name': 'Drake', 'description': 'Drake'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '862771265735581696', 'name': 'Kygo', 'description': 'Kygo'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '806561823407239169', 'name': 'Kanye West', 'description': 'Kanye West'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '806566745565577216', 'name': 'Drake', 'description': 'Drake'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '862771265735581696', 'name': 'Kygo', 'description': 'Kygo'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810937888334487552', 'name': 'Rap', 'description': 'Hip-Hop/Rap'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '849674653945569284', 'name': 'EDM', 'description': 'Dance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847526099986685952', 'name': 'DJs', 'description': 'DJs'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806566745565577216', 'name': 'Drake', 'description': 'Drake'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '806566745565577216', 'name': 'Drake', 'description': 'Drake'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810937888334487552', 'name': 'Rap', 'description': 'Hip-Hop/Rap'}}]"
1768,@PrimalNick is that why you challenge me to basketball? :),2020-09-18T18:37:22.000Z,"{'mentions': [{'start': 0, 'end': 11, 'username': 'PrimalNick'}]}",1307025941961474048,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}","[{'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}]"
1769,@Chris_A_Graves yes!,2020-09-18T16:51:45.000Z,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Chris_A_Graves'}]}",1306999362589876225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",
1770,@villi @Austen @lpolovets for these sort of software companies i agree w you re CFO.,2020-09-18T05:16:25.000Z,"{'mentions': [{'start': 0, 'end': 6, 'username': 'villi'}, {'start': 7, 'end': 14, 'username': 'Austen'}, {'start': 15, 'end': 25, 'username': 'lpolovets'}]}",1306824376516395008,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 10, 'quote_count': 0}",
1771,"@villi Well, what if he is the single best person to take you there?",2020-09-18T04:43:23.000Z,"{'mentions': [{'start': 0, 'end': 6, 'username': 'villi'}]}",1306816062097256448,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",
1772,@villi What if you believe this should be a $100 B company?  Is Michael Jordan’s ad deal w Nike objectionable?,2020-09-18T04:38:06.000Z,"{'mentions': [{'start': 0, 'end': 6, 'username': 'villi'}], 'annotations': [{'start': 64, 'end': 77, 'probability': 0.9519, 'type': 'Person', 'normalized_text': 'Michael Jordan'}, {'start': 91, 'end': 94, 'probability': 0.5288, 'type': 'Organization', 'normalized_text': 'Nike'}]}",1306814731747913728,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 18, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '996394628726251521', 'name': 'Michael Jordan', 'description': 'Michael Jordan'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '996394628726251521', 'name': 'Michael Jordan', 'description': 'Michael Jordan'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597176467456', 'name': 'Sports/Outdoor'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026482869', 'name': 'Nike'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040144412', 'name': 'Jordan'}}]"
1773,@shreyas Short version I use:  a) select based on the highest potential manager you can work for b) the steepest challenge.,2020-09-18T04:32:47.000Z,"{'mentions': [{'start': 0, 'end': 8, 'username': 'shreyas'}]}",1306813396310917120,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 104, 'quote_count': 1}",
1774,@villi Please explain.,2020-09-18T04:28:04.000Z,"{'mentions': [{'start': 0, 'end': 6, 'username': 'villi'}]}",1306812206655315968,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 22, 'quote_count': 0}",
1775,@spencermpeter @justGLew @ericstromberg @bedrock Is he hiring?,2020-09-17T16:55:26.000Z,"{'mentions': [{'start': 0, 'end': 14, 'username': 'spencermpeter'}, {'start': 15, 'end': 24, 'username': 'JustGLew'}, {'start': 25, 'end': 39, 'username': 'ericstromberg'}, {'start': 40, 'end': 48, 'username': 'bedrock'}]}",1306637901128593409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 17, 'quote_count': 0}",
1776,@RolfeWinkler @coryweinberg @chamath the terms were equitable for everyone involved.,2020-09-17T16:53:18.000Z,"{'mentions': [{'start': 0, 'end': 13, 'username': 'RolfeWinkler'}, {'start': 14, 'end': 27, 'username': 'coryweinberg'}, {'start': 28, 'end': 36, 'username': 'chamath'}]}",1306637366090637312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",
1777,@mattturck @boylerob we also have @traestephens :),2020-09-17T16:48:46.000Z,"{'mentions': [{'start': 0, 'end': 10, 'username': 'mattturck'}, {'start': 11, 'end': 20, 'username': 'boylerob'}, {'start': 34, 'end': 47, 'username': 'traestephens'}]}",1306636224623292416,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",
1778,@semil i need to purchase some stock:),2020-09-17T16:17:43.000Z,"{'mentions': [{'start': 0, 'end': 6, 'username': 'semil'}]}",1306628407816384516,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 66, 'quote_count': 1}",
1779,"RT @CraigCannon: New episode from @rabois - If You Allow People To Outwork You, They'll Outperform You

https://t.co/TV0VIkIfq7 https://t.c…",2020-09-17T14:52:31.000Z,"{'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/TV0VIkIfq7', 'expanded_url': 'https://www.youtube.com/watch?v=N3tiETuLsFQ&list=PL__mLVkEYIvwv61O6ohmAv2rE2X8ScP7b&index=14', 'display_url': 'youtube.com/watch?v=N3tiET…'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'CraigCannon'}, {'start': 34, 'end': 41, 'username': 'rabois'}]}",1306606967964614657,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
1780,"@ByrneHobart @FrancoFaraudo @friedmandave @SierraIguana @MarcSGIlbert @Opendoor From recollection, we launched in PHX, Dallas, Vegas and Atlanta in that order so you can analyze if you like.",2020-09-17T14:36:04.000Z,"{'mentions': [{'start': 0, 'end': 12, 'username': 'ByrneHobart'}, {'start': 13, 'end': 27, 'username': 'FrancoFaraudo'}, {'start': 28, 'end': 41, 'username': 'friedmandave'}, {'start': 42, 'end': 55, 'username': 'SierraIguana'}, {'start': 56, 'end': 69, 'username': 'MarcSGIlbert'}, {'start': 70, 'end': 79, 'username': 'Opendoor'}], 'annotations': [{'start': 114, 'end': 116, 'probability': 0.9952, 'type': 'Place', 'normalized_text': 'PHX'}, {'start': 119, 'end': 124, 'probability': 0.5699, 'type': 'Place', 'normalized_text': 'Dallas'}, {'start': 127, 'end': 131, 'probability': 0.9251, 'type': 'Place', 'normalized_text': 'Vegas'}, {'start': 137, 'end': 143, 'probability': 0.9793, 'type': 'Place', 'normalized_text': 'Atlanta'}]}",1306602829755248644,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",
1781,@kidkapital @BahamaBen9 @homesandhomies @FrancoFaraudo @friedmandave @SierraIguana @MarcSGIlbert @Opendoor @ByrneHobart @Rich_Barton See slide 17 of the investor deck.,2020-09-17T14:33:30.000Z,"{'mentions': [{'start': 0, 'end': 11, 'username': 'kidkapital'}, {'start': 12, 'end': 23, 'username': 'BahamaBen9'}, {'start': 24, 'end': 39, 'username': 'homesandhomies'}, {'start': 40, 'end': 54, 'username': 'FrancoFaraudo'}, {'start': 55, 'end': 68, 'username': 'friedmandave'}, {'start': 69, 'end': 82, 'username': 'SierraIguana'}, {'start': 83, 'end': 96, 'username': 'MarcSGIlbert'}, {'start': 97, 'end': 106, 'username': 'Opendoor'}, {'start': 107, 'end': 119, 'username': 'ByrneHobart'}, {'start': 120, 'end': 132, 'username': 'Rich_Barton'}]}",1306602181362032640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",
1782,@justindross @MarcSGIlbert @pslohmann @Opendoor It is easy to prove I am correct:  A published academic paper uses data from Google and perfectly predicted the PHX market from 2007-2009.,2020-09-17T14:28:45.000Z,"{'mentions': [{'start': 0, 'end': 12, 'username': 'justindross'}, {'start': 13, 'end': 26, 'username': 'MarcSGIlbert'}, {'start': 27, 'end': 37, 'username': 'pslohmann'}, {'start': 38, 'end': 47, 'username': 'Opendoor'}], 'annotations': [{'start': 125, 'end': 130, 'probability': 0.6997, 'type': 'Organization', 'normalized_text': 'Google'}, {'start': 160, 'end': 162, 'probability': 0.5074, 'type': 'Organization', 'normalized_text': 'PHX'}]}",1306600988367679495,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026378521', 'name': 'Google '}}]"
1783,@FrancoFaraudo @friedmandave @SierraIguana @MarcSGIlbert @Opendoor @ByrneHobart the company opeates in 22 cities.,2020-09-17T14:14:18.000Z,"{'mentions': [{'start': 0, 'end': 14, 'username': 'FrancoFaraudo'}, {'start': 15, 'end': 28, 'username': 'friedmandave'}, {'start': 29, 'end': 42, 'username': 'SierraIguana'}, {'start': 43, 'end': 56, 'username': 'MarcSGIlbert'}, {'start': 57, 'end': 66, 'username': 'Opendoor'}, {'start': 67, 'end': 79, 'username': 'ByrneHobart'}]}",1306597349158912000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
1784,@sophymwale @IsayaYunge @elonmusk @Tesla @Opendoor LOL.,2020-09-17T14:13:07.000Z,"{'mentions': [{'start': 0, 'end': 11, 'username': 'sophymwale'}, {'start': 12, 'end': 23, 'username': 'IsayaYunge'}, {'start': 24, 'end': 33, 'username': 'elonmusk'}, {'start': 34, 'end': 40, 'username': 'Tesla'}, {'start': 41, 'end': 50, 'username': 'Opendoor'}]}",1306597053678587904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528576551337984', 'name': 'Hybrid and electric vehicles', 'description': 'Hybrid and electric vehicles'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878777191211008', 'name': 'Leadership', 'description': 'Leadership'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}]"
1785,@CurveLaugher @MarcSGIlbert @Opendoor you can’t name a single major player who isn’t either a debt or equity partner.,2020-09-17T14:12:35.000Z,"{'mentions': [{'start': 0, 'end': 13, 'username': 'CurveLaugher'}, {'start': 14, 'end': 27, 'username': 'MarcSGIlbert'}, {'start': 28, 'end': 37, 'username': 'Opendoor'}]}",1306596920312307712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",
1786,@homesandhomies @FrancoFaraudo @friedmandave @SierraIguana @MarcSGIlbert @Opendoor @ByrneHobart LOL.,2020-09-17T14:11:05.000Z,"{'mentions': [{'start': 0, 'end': 15, 'username': 'homesandhomies'}, {'start': 16, 'end': 30, 'username': 'FrancoFaraudo'}, {'start': 31, 'end': 44, 'username': 'friedmandave'}, {'start': 45, 'end': 58, 'username': 'SierraIguana'}, {'start': 59, 'end': 72, 'username': 'MarcSGIlbert'}, {'start': 73, 'end': 82, 'username': 'Opendoor'}, {'start': 83, 'end': 95, 'username': 'ByrneHobart'}]}",1306596541881171974,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",
1787,@pslohmann @MarcSGIlbert @justindross @Opendoor moronic response.  definition of stupid.,2020-09-17T14:10:42.000Z,"{'mentions': [{'start': 0, 'end': 10, 'username': 'pslohmann'}, {'start': 11, 'end': 24, 'username': 'MarcSGIlbert'}, {'start': 25, 'end': 37, 'username': 'justindross'}, {'start': 38, 'end': 47, 'username': 'Opendoor'}]}",1306596444804009986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",
1788,@FrancoFaraudo @friedmandave @SierraIguana @MarcSGIlbert @Opendoor @ByrneHobart no.,2020-09-17T05:00:32.000Z,"{'mentions': [{'start': 0, 'end': 14, 'username': 'FrancoFaraudo'}, {'start': 15, 'end': 28, 'username': 'friedmandave'}, {'start': 29, 'end': 42, 'username': 'SierraIguana'}, {'start': 43, 'end': 56, 'username': 'MarcSGIlbert'}, {'start': 57, 'end': 66, 'username': 'Opendoor'}, {'start': 67, 'end': 79, 'username': 'ByrneHobart'}]}",1306457990459875328,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",
1789,@friedmandave @SierraIguana @MarcSGIlbert @Opendoor @ByrneHobart there is another slide where we describe the data advantage....,2020-09-17T03:18:13.000Z,"{'mentions': [{'start': 0, 'end': 13, 'username': 'friedmandave'}, {'start': 14, 'end': 27, 'username': 'SierraIguana'}, {'start': 28, 'end': 41, 'username': 'MarcSGIlbert'}, {'start': 42, 'end': 51, 'username': 'Opendoor'}, {'start': 52, 'end': 64, 'username': 'ByrneHobart'}]}",1306432240436428802,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",
