,created_at,public_metrics,entities,text,id,context_annotations
417,2016-04-30T04:24:58.000Z,"{'retweet_count': 161, 'reply_count': 17, 'like_count': 348, 'quote_count': 0}",,The probability of building a billion dollar company is inversely proportional to how often you state that as your goal...,726266067400581120,
418,2016-04-30T04:07:02.000Z,"{'retweet_count': 7, 'reply_count': 3, 'like_count': 24, 'quote_count': 0}",,The only thing worse than a sore loser is a sore winner!,726261556061720576,
419,2016-04-28T16:16:02.000Z,"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/P58WT7sPhk', 'expanded_url': 'http://www.businessinsider.com/stemcentrx-acquired-by-abbvie-2016-4', 'display_url': 'businessinsider.com/stemcentrx-acq…'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'SAI'}]}",RT @SAI: Stemcentrx's $10.2 billion sale makes it the 2nd largest VC-backed acquisition in history https://t.co/P58WT7sPhk https://t.co/5uu…,725720239296520192,
420,2016-04-28T16:11:59.000Z,"{'retweet_count': 28, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 64, 'end': 68, 'probability': 0.9843, 'type': 'Person', 'normalized_text': 'Brian'}, {'start': 71, 'end': 75, 'probability': 0.9006, 'type': 'Person', 'normalized_text': 'Scott'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'sequoia'}, {'start': 85, 'end': 96, 'username': 'stemcentrx'}, {'start': 121, 'end': 128, 'username': 'abbvie'}]}","RT @sequoia: True pioneers in the treatment of cancer. Proud of Brian, Scott and the @Stemcentrx team, to be acquired by @abbvie https://t.…",725719216788103168,
421,2016-04-26T23:40:06.000Z,"{'retweet_count': 10, 'reply_count': 6, 'like_count': 62, 'quote_count': 0}","{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/wTtKPL0mQP', 'expanded_url': 'https://twitter.com/roelofbotha/status/725107215309246464/photo/1', 'display_url': 'pic.twitter.com/wTtKPL0mQP'}], 'mentions': [{'start': 18, 'end': 25, 'username': 'Square'}]}",Love our mission! @Square https://t.co/wTtKPL0mQP,725107215309246464,
422,2016-04-21T19:24:56.000Z,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 31, 'quote_count': 0}","{'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/ELV4ndBTLK', 'expanded_url': 'https://medium.com/@eventbrite/eventbrite-appoints-julia-hartz-ceo-and-to-the-board-of-directors-72ceb1a5311c#.fx5oln58f', 'display_url': 'medium.com/@eventbrite/ev…'}], 'annotations': [{'start': 64, 'end': 74, 'probability': 0.8778, 'type': 'Person', 'normalized_text': 'Julia Hartz'}], 'mentions': [{'start': 16, 'end': 27, 'username': 'juliahartz'}, {'start': 34, 'end': 45, 'username': 'kevinhartz'}, {'start': 91, 'end': 102, 'username': 'eventbrite'}]}",Congratulations @juliahartz &amp; @kevinhartz  “Eventbrite Appoints Julia Hartz as CEO” by @eventbrite https://t.co/ELV4ndBTLK,723231060901785600,
423,2016-04-21T18:12:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}","{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/mCC5LKh4Ky', 'expanded_url': 'https://vimeo.com/160629469', 'display_url': 'vimeo.com/160629469'}], 'annotations': [{'start': 50, 'end': 64, 'probability': 0.8273, 'type': 'Person', 'normalized_text': 'Dr Oliver Sacks'}]}",Moving short video: “The last ever interview with Dr Oliver Sacks” https://t.co/mCC5LKh4Ky,723212787904737281,
424,2016-04-21T05:14:56.000Z,"{'retweet_count': 445, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/nnDwbIBvI8', 'expanded_url': 'http://wapo.st/1NBhN7k', 'display_url': 'wapo.st/1NBhN7k'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'washingtonpost'}]}","RT @washingtonpost: ""And then we wept"": Scientists say 93 percent of the Great Barrier Reef now bleached https://t.co/nnDwbIBvI8",723017150076583936,
425,2016-04-20T22:57:22.000Z,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}","{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/jxtkJOYt2p', 'expanded_url': 'https://twitter.com/atlasobscura/status/722735575594377216', 'display_url': 'twitter.com/atlasobscura/s…'}]}",Saddest news I have read this week... https://t.co/jxtkJOYt2p,722922135019061248,
426,2016-04-18T23:15:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 9, 'username': 'TEDTalks'}]}",@TEDTalks One of the talks this year that most influenced my thinking. Criminal prosecution has incredible power to affect outcomes...,722202015359565825,
427,2016-04-17T17:48:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","{'annotations': [{'start': 67, 'end': 78, 'probability': 0.328, 'type': 'Product', 'normalized_text': 'Macbook/iMac'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'pandemona'}]}",@pandemona Understood! Anything that is real work still requires a Macbook/iMac.,721757153338351617,
428,2016-04-17T17:45:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}","{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/OrbxEhgprt', 'expanded_url': 'https://twitter.com/roelofbotha/status/721756602190012416/photo/1', 'display_url': 'pic.twitter.com/OrbxEhgprt'}], 'annotations': [{'start': 26, 'end': 33, 'probability': 0.8837, 'type': 'Product', 'normalized_text': 'iPad Pro'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'pandemona'}]}",@pandemona It's called an iPad Pro https://t.co/OrbxEhgprt,721756602190012416,
429,2016-04-17T17:44:55.000Z,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 23, 'quote_count': 0}","{'annotations': [{'start': 32, 'end': 37, 'probability': 0.7318, 'type': 'Product', 'normalized_text': 'iTunes'}, {'start': 64, 'end': 69, 'probability': 0.9535, 'type': 'Product', 'normalized_text': 'iPhone'}], 'mentions': [{'start': 103, 'end': 111, 'username': 'YouTube'}, {'start': 122, 'end': 133, 'username': 'SoundCloud'}]}","For the 2nd time this month, my iTunes library vanished from my iPhone. All the more reason to rely on @youtube music and @SoundCloud",721756338326339584,
430,2016-04-09T04:19:47.000Z,"{'retweet_count': 2, 'reply_count': 5, 'like_count': 33, 'quote_count': 0}","{'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/Z0BZzM23o3', 'expanded_url': 'https://twitter.com/roelofbotha/status/718654618784411648/photo/1', 'display_url': 'pic.twitter.com/Z0BZzM23o3'}]}","Good bye, Tokyo! https://t.co/Z0BZzM23o3",718654618784411648,
431,2016-04-06T00:31:17.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 15, 'username': 'dittycheria'}], 'hashtags': [{'start': 80, 'end': 88, 'tag': 'MongoDB'}]}","RT @dittycheria: When asked which next-generation  database people plan to use, #MongoDB led the way (way ahead of anyone else). https://t.…",717509949304115200,
432,2016-04-06T00:30:51.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 12, 'username': 'jamesjyu'}]}",RT @jamesjyu: It is astounding how Unity was in the right place and the right time to dominate the VR developer market.,717509840659025920,
433,2016-04-02T01:09:27.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 32, 'quote_count': 0}","{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/BLAhh4FmJH', 'expanded_url': 'https://twitter.com/roelofbotha/status/716070004303659008/photo/1', 'display_url': 'pic.twitter.com/BLAhh4FmJH'}], 'annotations': [{'start': 30, 'end': 41, 'probability': 0.659, 'type': 'Place', 'normalized_text': 'Kyoto, Japan'}], 'mentions': [{'start': 43, 'end': 48, 'username': 'jack'}]}","Spotted at a tiny tea shop in Kyoto, Japan @jack https://t.co/BLAhh4FmJH",716070004303659008,
434,2016-03-30T14:51:19.000Z,"{'retweet_count': 103, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/hwiaooKAYc', 'expanded_url': 'https://twitter.com/squaredev/status/715165118867181568', 'display_url': 'twitter.com/squaredev/stat…'}], 'mentions': [{'start': 3, 'end': 8, 'username': 'jack'}]}","RT @jack: Finally! The new Square Payments API! Build online for apps or web, or offline for all Square hardware. https://t.co/hwiaooKAYc",715189670456365057,
435,2016-03-27T00:51:47.000Z,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/YaPD0uLWFg', 'expanded_url': 'https://twitter.com/fastcompany/status/713727727002632192', 'display_url': 'twitter.com/fastcompany/st…'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'michaelheywire'}, {'start': 47, 'end': 55, 'username': 'Whisper'}]}",RT @michaelheywire: Great story about how team @Whisper is leading the industry in creating safe spaces online. 💯 https://t.co/YaPD0uLWFg,713891229042237441,
436,2016-03-21T19:53:30.000Z,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 14, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 3, 'username': 'om'}, {'start': 4, 'end': 14, 'username': 'PitchBook'}]}",@om @PitchBook Tourist season draws to a close...,712004224310116352,
437,2016-03-18T19:52:43.000Z,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/l5PBjYIQPb', 'expanded_url': 'http://on.recode.net/1Lv1DAN', 'display_url': 'on.recode.net/1Lv1DAN'}, {'start': 115, 'end': 138, 'url': 'https://t.co/KcBtrx9oYK', 'expanded_url': 'https://twitter.com/Recode/status/710881077900914688/photo/1', 'display_url': 'pic.twitter.com/KcBtrx9oYK'}], 'annotations': [{'start': 29, 'end': 36, 'probability': 0.4109, 'type': 'Organization', 'normalized_text': 'Evernote'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'Recode'}, {'start': 42, 'end': 51, 'username': 'croneill'}, {'start': 105, 'end': 114, 'username': 'ahess247'}]}","RT @Recode: Eight months in, Evernote CEO @croneill names his leadership team https://t.co/l5PBjYIQPb by @ahess247 https://t.co/KcBtrx9oYK",710916863870369792,
438,2016-03-18T19:35:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 41, 'end': 55, 'probability': 0.4153, 'type': 'Person', 'normalized_text': 'Stepan Pachikov'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'pachikov'}, {'start': 10, 'end': 19, 'username': 'croneill'}, {'start': 20, 'end': 29, 'username': 'mlevchin'}]}","@pachikov @croneill @mlevchin Trademark: Stepan Pachikov (Founder, Evernote)",710912590881247232,
439,2016-03-18T19:26:18.000Z,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 21, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.5006, 'type': 'Product', 'normalized_text': 'EVERNOTE'}], 'mentions': [{'start': 31, 'end': 40, 'username': 'pachikov'}, {'start': 41, 'end': 50, 'username': 'croneill'}, {'start': 51, 'end': 60, 'username': 'mlevchin'}]}",EVERNOTE IS MORE THAN ONE NOTE @pachikov @croneill @mlevchin,710910215185506304,
440,2016-03-13T04:59:21.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 17, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 8, 'username': 'bchesky'}]}","@bchesky ""entrepreneurship is the ultimate democratizer""",708880101463592960,
441,2016-03-12T01:44:50.000Z,"{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 26, 'end': 33, 'probability': 0.6573, 'type': 'Product', 'normalized_text': 'Evernote'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'croneill'}], 'hashtags': [{'start': 91, 'end': 103, 'tag': 'forevernote'}]}",RT @croneill: It's called Evernote for a reason. We're here for the long term. Stay tuned. #forevernote,708468764543623168,
442,2016-03-11T02:58:29.000Z,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 18, 'quote_count': 0}","{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/SK3sJGVWwH', 'expanded_url': 'https://goo.gl/qDwq2V', 'display_url': 'goo.gl/qDwq2V'}], 'mentions': [{'start': 126, 'end': 139, 'username': 'launchticker'}]}",Notable news: Japanese researchers discover bacterium that completely breaks down common plastic https://t.co/SK3sJGVWwH  via @launchticker,708124909357010944,
443,2016-03-11T02:01:40.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","{'urls': [{'start': 18, 'end': 41, 'url': 'https://t.co/FYSUQrZoJ7', 'expanded_url': 'https://twitter.com/roelofbotha/status/708110611821907970/photo/1', 'display_url': 'pic.twitter.com/FYSUQrZoJ7'}]}",Interest rates... https://t.co/FYSUQrZoJ7,708110611821907970,
444,2016-03-09T19:39:09.000Z,"{'retweet_count': 70, 'reply_count': 4, 'like_count': 170, 'quote_count': 0}",,My preferred unicorn definition: $1B+ in revenue!,707651959516307457,
445,2016-03-09T01:00:31.000Z,"{'retweet_count': 124, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/2uKQUbIJCF', 'expanded_url': 'https://twitter.com/Square/status/707318291635654656/photo/1', 'display_url': 'pic.twitter.com/2uKQUbIJCF'}, {'start': 110, 'end': 133, 'url': 'https://t.co/2uKQUbIJCF', 'expanded_url': 'https://twitter.com/Square/status/707318291635654656/photo/1', 'display_url': 'pic.twitter.com/2uKQUbIJCF'}, {'start': 110, 'end': 133, 'url': 'https://t.co/2uKQUbIJCF', 'expanded_url': 'https://twitter.com/Square/status/707318291635654656/photo/1', 'display_url': 'pic.twitter.com/2uKQUbIJCF'}, {'start': 110, 'end': 133, 'url': 'https://t.co/2uKQUbIJCF', 'expanded_url': 'https://twitter.com/Square/status/707318291635654656/photo/1', 'display_url': 'pic.twitter.com/2uKQUbIJCF'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'Square'}], 'hashtags': [{'start': 77, 'end': 85, 'tag': 'IWD2016'}, {'start': 86, 'end': 109, 'tag': 'InternationalWomensDay'}]}",RT @Square: Proud that 75% of Squares report to these incredible executives. #IWD2016 #InternationalWomensDay https://t.co/2uKQUbIJCF,707370448216915968,
446,2016-03-08T19:47:33.000Z,"{'retweet_count': 54, 'reply_count': 7, 'like_count': 107, 'quote_count': 0}",,I prefer companies that strive to earn customer loyalty to those who attempt to lock users in.,707291684489461761,
447,2016-03-08T14:28:40.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 51, 'quote_count': 0}","{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/IKGwX1sE1z', 'expanded_url': 'https://twitter.com/roelofbotha/status/707211437857333249/photo/1', 'display_url': 'pic.twitter.com/IKGwX1sE1z'}], 'annotations': [{'start': 13, 'end': 25, 'probability': 0.9263, 'type': 'Place', 'normalized_text': 'San Francisco'}]}",Good morning San Francisco! https://t.co/IKGwX1sE1z,707211437857333249,
448,2016-03-08T01:21:13.000Z,"{'retweet_count': 102, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/CuXQVWD40o', 'expanded_url': 'http://squ.re/1nshJ2t', 'display_url': 'squ.re/1nshJ2t'}, {'start': 74, 'end': 97, 'url': 'https://t.co/5qKnsoCPk7', 'expanded_url': 'https://twitter.com/Square/status/706972105804353536/photo/1', 'display_url': 'pic.twitter.com/5qKnsoCPk7'}], 'annotations': [{'start': 32, 'end': 40, 'probability': 0.9981, 'type': 'Place', 'normalized_text': 'Australia'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'Square'}]}",RT @Square: We just launched in Australia! ◻️♥️🇦🇺 https://t.co/CuXQVWD40o https://t.co/5qKnsoCPk7,707013270427668480,
449,2016-03-07T00:54:11.000Z,"{'retweet_count': 23, 'reply_count': 3, 'like_count': 58, 'quote_count': 0}",,"""Ambitious startups share certain qualities. Their names, for ex, tend to be shorter and are less likely to include the founder’s name.""",706644075307401216,
450,2016-03-06T23:26:23.000Z,"{'retweet_count': 30, 'reply_count': 1, 'like_count': 55, 'quote_count': 0}","{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/wm4pLJ3jz2', 'expanded_url': 'http://www.scribd.com/doc/302198774/First-Round-Capital-Q4-2015-LP-Letter', 'display_url': 'scribd.com/doc/302198774/…'}], 'mentions': [{'start': 85, 'end': 96, 'username': 'firstround'}]}","Timely and well written piece on the state of start-up land: https://t.co/wm4pLJ3jz2
@firstround",706621979785211904,
451,2016-03-04T17:52:04.000Z,"{'retweet_count': 11, 'reply_count': 1, 'like_count': 20, 'quote_count': 0}","{'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/4TMSMHGnKZ', 'expanded_url': 'https://twitter.com/roelofbotha/status/690692253103185920', 'display_url': 'twitter.com/roelofbotha/st…'}, {'start': 117, 'end': 140, 'url': 'https://t.co/lgYeQtGa4W', 'expanded_url': 'http://on.wsj.com/1QonicB', 'display_url': 'on.wsj.com/1QonicB'}]}","As I said last month: https://t.co/4TMSMHGnKZ
Mutual funds sour on startup investments in ominous sign for tech boom https://t.co/lgYeQtGa4W",705813073861308417,
452,2016-02-29T22:30:30.000Z,"{'retweet_count': 78, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 68, 'end': 78, 'probability': 0.436, 'type': 'Place', 'normalized_text': 'Square Cash'}], 'mentions': [{'start': 3, 'end': 8, 'username': 'jack'}]}",RT @jack: 🆕 Starting today there's an option to keep some money in Square Cash! Instantly cash out to your debit card whenever https://t.co…,704433589308424192,
453,2016-02-10T21:55:34.000Z,"{'retweet_count': 85, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 10, 'username': 'oculus'}, {'start': 52, 'end': 60, 'username': 'unity3d'}, {'start': 94, 'end': 107, 'username': 'PalmerLuckey'}], 'hashtags': [{'start': 76, 'end': 81, 'tag': 'Rift'}, {'start': 108, 'end': 123, 'tag': 'VisionSummit16'}]}","RT @oculus: ""We're offering a free 4 month trial of @unity3d Pro with every #Rift pre-order!"" @PalmerLuckey #VisionSummit16 https://t.co/aI…",697539429825536000,
