,public_metrics,created_at,id,context_annotations,text,entities
2547,"{'retweet_count': 2, 'reply_count': 6, 'like_count': 38, 'quote_count': 1}",2020-10-15T23:19:12.000Z,1316881338662678531,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046417694', 'name': 'Insecure', 'description': 'Modern-day black women might be described as strong and confident; in other words, just the opposite of Issa and Molly. As the best friends deal with their own real-life flaws, their insecurities come to the fore as together they cope with an endless series of uncomfortable everyday experiences. Created by co-star Issa Rae and writer/comic Larry Wilmore (""The Daily Show With Jon Stewart""), the comedy series looks at the friendship of two black women in a unique, authentic way. It features the music of both indie and established artists of color, and touches on a variety of social and racial issues that relate to the contemporary black experience.'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857879016971186177', 'name': 'Marketing', 'description': 'Marketing'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10037586459', 'name': 'HBO'}}]","My wife and I are hate watching The Vow on HBO 

It’s about the dumbest, most insecure, &amp; least charismatic cult leader in the world... who is able to program hundreds of people to move to Albany, play volleyball in the middle of the night, &amp; have open relationships w/branding https://t.co/plHdL4t3Zt","{'urls': [{'start': 286, 'end': 309, 'url': 'https://t.co/plHdL4t3Zt', 'expanded_url': 'https://twitter.com/Jason/status/1316881338662678531/photo/1', 'display_url': 'pic.twitter.com/plHdL4t3Zt'}], 'annotations': [{'start': 32, 'end': 38, 'probability': 0.5344, 'type': 'Other', 'normalized_text': 'The Vow'}, {'start': 43, 'end': 45, 'probability': 0.6731, 'type': 'Organization', 'normalized_text': 'HBO'}, {'start': 189, 'end': 194, 'probability': 0.9057, 'type': 'Place', 'normalized_text': 'Albany'}]}"
2548,"{'retweet_count': 5, 'reply_count': 6, 'like_count': 17, 'quote_count': 0}",2020-10-15T23:11:27.000Z,1316879388730826752,,I can’t wait for this to be over... (pick your favorite),
2549,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-10-15T23:10:27.000Z,1316879138087530496,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1037336866519842816', 'name': 'Jack Dorsey', 'description': 'Jack Dorsey'}}]","@Lons @jack Honestly, might not be a bad idea to just unplug this website until 2022","{'mentions': [{'start': 0, 'end': 5, 'username': 'Lons'}, {'start': 6, 'end': 11, 'username': 'jack'}]}"
2550,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2020-10-15T22:59:37.000Z,1316876411592876032,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]",@TroyEricG @nytimes would be much better if this included deaths---which are not spiking (yet),"{'mentions': [{'start': 0, 'end': 10, 'username': 'TroyEricG'}, {'start': 11, 'end': 19, 'username': 'nytimes'}]}"
2551,"{'retweet_count': 0, 'reply_count': 7, 'like_count': 41, 'quote_count': 2}",2020-10-15T20:02:23.000Z,1316831807728353281,,@antbhernandez @chesaboudin I'm in favor of arresting folks who commit crimes if that's what you're asking.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'antbhernandez'}, {'start': 15, 'end': 27, 'username': 'chesaboudin'}]}"
2552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-10-15T19:52:26.000Z,1316829303775125506,,"Thanks, @SVB_Financial for supporting the show!

Learn more at https://t.co/OmDDKW34Qq.","{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/OmDDKW34Qq', 'expanded_url': 'http://SVB.com/next', 'display_url': 'SVB.com/next'}], 'mentions': [{'start': 8, 'end': 22, 'username': 'SVB_Financial'}]}"
2553,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-10-15T19:51:50.000Z,1316829153501511682,,"Thanks, @OutgrowCo for supporting the show!

Go to https://t.co/3iIzoY7D6K for a 30-day free trial!","{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/3iIzoY7D6K', 'expanded_url': 'http://Outgrow.co/twist', 'display_url': 'Outgrow.co/twist'}], 'mentions': [{'start': 8, 'end': 18, 'username': 'OutgrowCo'}]}"
2554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-10-15T19:51:26.000Z,1316829051961700352,,"Thanks, @OutgrowCo for supporting the show!

Go to https://t.co/3iIzoY7D6K for a 30-day free trial!","{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/3iIzoY7D6K', 'expanded_url': 'http://Outgrow.co/twist', 'display_url': 'Outgrow.co/twist'}], 'mentions': [{'start': 8, 'end': 18, 'username': 'OutgrowCo'}]}"
2555,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-10-15T19:50:52.000Z,1316828909493719040,,"Thanks, @OurCrowd for supporting the show!

If you’re interested in investing, you can join OurCrowd for free at https://t.co/ZUfsMNnkDk.","{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/ZUfsMNnkDk', 'expanded_url': 'http://OurCrowd.com/TWIST', 'display_url': 'OurCrowd.com/TWIST'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'OurCrowd'}]}"
2556,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 14, 'quote_count': 0}",2020-10-15T19:48:22.000Z,1316828282667450368,,please @knicks: hire @dmorey quickly,"{'mentions': [{'start': 7, 'end': 14, 'username': 'knicks'}, {'start': 21, 'end': 28, 'username': 'dmorey'}]}"
2557,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}",2020-10-15T19:47:47.000Z,1316828136319922179,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}]","🚨 5 DAYS LEFT until our one-day Angel University online workshop! Learn the secrets of angel investing in startups.

Reserve your spot: https://t.co/mSPvq4QJEg

All proceeds go towards charity. 🙂 https://t.co/4U40lG9GHK","{'urls': [{'start': 136, 'end': 159, 'url': 'https://t.co/mSPvq4QJEg', 'expanded_url': 'https://rb.gy/s5etao', 'display_url': 'rb.gy/s5etao'}, {'start': 196, 'end': 219, 'url': 'https://t.co/4U40lG9GHK', 'expanded_url': 'https://twitter.com/Jason/status/1316828136319922179/photo/1', 'display_url': 'pic.twitter.com/4U40lG9GHK'}], 'annotations': [{'start': 33, 'end': 48, 'probability': 0.4835, 'type': 'Organization', 'normalized_text': 'Angel University'}]}"
2558,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 12, 'quote_count': 0}",2020-10-15T19:42:48.000Z,1316826880029282305,,"How it started, yada yada https://t.co/17GQsIQ7gh","{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/17GQsIQ7gh', 'expanded_url': 'https://twitter.com/Jason/status/1316826880029282305/photo/1', 'display_url': 'pic.twitter.com/17GQsIQ7gh'}, {'start': 26, 'end': 49, 'url': 'https://t.co/17GQsIQ7gh', 'expanded_url': 'https://twitter.com/Jason/status/1316826880029282305/photo/1', 'display_url': 'pic.twitter.com/17GQsIQ7gh'}]}"
2559,"{'retweet_count': 2, 'reply_count': 10, 'like_count': 42, 'quote_count': 2}",2020-10-15T19:24:32.000Z,1316822285576097792,,"2 fentanyl deaths a day in San Francisco... but that is only a fraction of the story, there are ~8 ""saves"" a day using Narcan

Without the Narcan, there would be ~10 (10!!!!) dead bodies a day being sent to the morgue

--&gt; @chesaboudin &amp; @LondonBreed are in charge &lt;-- https://t.co/mEits6KQpA","{'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/mEits6KQpA', 'expanded_url': 'https://twitter.com/Jason/status/1316822285576097792/photo/1', 'display_url': 'pic.twitter.com/mEits6KQpA'}], 'annotations': [{'start': 27, 'end': 39, 'probability': 0.9882, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'mentions': [{'start': 226, 'end': 238, 'username': 'chesaboudin'}, {'start': 245, 'end': 257, 'username': 'LondonBreed'}]}"
2560,"{'retweet_count': 2, 'reply_count': 12, 'like_count': 30, 'quote_count': 3}",2020-10-15T19:21:48.000Z,1316821597051744256,,"@dansimoncnn @chesaboudin ""major challenges"" feels like an understatement 

2 fentanyl deaths a day... to go along with ~8 ""saves"" a day using Narcan. Without the Narcan, there would be 10... 10!!!! dead bodies a day being sent to the morgue.","{'mentions': [{'start': 0, 'end': 12, 'username': 'dansimoncnn'}, {'start': 13, 'end': 25, 'username': 'chesaboudin'}]}"
2561,"{'retweet_count': 13, 'reply_count': 6, 'like_count': 101, 'quote_count': 5}",2020-10-15T18:28:55.000Z,1316808289414516737,,"We go to @MasterClass when learning something new! You can too, and grab a 15% discount on us at https://t.co/Hsy7QCaq0V . ✨ https://t.co/9LqldQ4tOc","{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/Hsy7QCaq0V', 'expanded_url': 'https://masterclass.com/startups', 'display_url': 'masterclass.com/startups'}, {'start': 125, 'end': 148, 'url': 'https://t.co/9LqldQ4tOc', 'expanded_url': 'https://twitter.com/Jason/status/1316808289414516737/photo/1', 'display_url': 'pic.twitter.com/9LqldQ4tOc'}], 'mentions': [{'start': 9, 'end': 21, 'username': 'MasterClass'}]}"
