,context_annotations,created_at,text,entities,id,public_metrics
178,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878402157629440', 'name': 'Investors and patents', 'description': 'Investors and patents'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]",2020-11-18T00:03:01.000Z,"In the remote era, your business phone is an app. Bottom-up adoption by employees who need a work line is fueling the growth of @OpenPhoneApp. Congrats @mahyarraissi @darynakulya on building a fantastic product. We are thrilled to support you.

https://t.co/aGTS68iA7s https://t.co/5S9gmnHAaQ","{'urls': [{'start': 245, 'end': 268, 'url': 'https://t.co/aGTS68iA7s', 'expanded_url': 'https://venturebeat.com/2020/11/17/openphone-raises-14-million-to-replace-antiquated-business-phone-systems-with-an-app/', 'display_url': 'venturebeat.com/2020/11/17/ope…'}, {'start': 269, 'end': 292, 'url': 'https://t.co/5S9gmnHAaQ', 'expanded_url': 'https://twitter.com/mahyarraissi/status/1328786396379693057', 'display_url': 'twitter.com/mahyarraissi/s…'}], 'mentions': [{'start': 128, 'end': 141, 'username': 'OpenPhoneApp'}, {'start': 152, 'end': 165, 'username': 'mahyarraissi'}, {'start': 166, 'end': 178, 'username': 'darynakulya'}]}",1328851164297797632,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 52, 'quote_count': 1}"
179,,2020-11-14T10:14:21.000Z,"Luck is being in the right place at the right time. But there’s a lot you can do to put yourself in that situation. And always make sure you have equity, because that’s what gives you a stake in the outcome. https://t.co/xQH9LOQmLZ","{'urls': [{'start': 208, 'end': 231, 'url': 'https://t.co/xQH9LOQmLZ', 'expanded_url': 'https://twitter.com/lunchclubai/status/1327326010363219968', 'display_url': 'twitter.com/lunchclubai/st…'}]}",1327555461625724929,"{'retweet_count': 12, 'reply_count': 7, 'like_count': 156, 'quote_count': 1}"
180,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '999344319885524992', 'name': 'Gavin Newsom', 'description': 'Candidate for Governor of California Gavin Newsom'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '999344319885524992', 'name': 'Gavin Newsom', 'description': 'Candidate for Governor of California Gavin Newsom'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518976', 'name': 'Service/Supply'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026512430', 'name': 'Michelin'}}]",2020-11-14T06:42:48.000Z,"@akoseff @GavinNewsom In fairness to our governor, French Laundry does have three Michelin stars.","{'mentions': [{'start': 0, 'end': 8, 'username': 'akoseff'}, {'start': 9, 'end': 21, 'username': 'GavinNewsom'}], 'annotations': [{'start': 51, 'end': 64, 'probability': 0.59, 'type': 'Organization', 'normalized_text': 'French Laundry'}]}",1327502221412425731,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
181,,2020-11-13T04:15:32.000Z,@eliasborota @HarryStebbings @Jason 🙏 Thanks for listening — and hearing me.,"{'mentions': [{'start': 13, 'end': 28, 'username': 'HarryStebbings'}, {'start': 29, 'end': 35, 'username': 'Jason'}]}",1327102772920033280,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}"
182,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752773120', 'name': 'Pharma'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10032761422', 'name': 'Pfizer'}}, {'domain': {'id': '85', 'name': 'Book Genre', 'description': 'A genre for books, like Fiction'}, 'entity': {'id': '847521144173350912', 'name': 'Comics', 'description': 'Comics'}}]",2020-11-13T04:12:24.000Z,"RT @ctwy: ""One of the things that's like the comic book is this sense of fatalism. Everybody knows San Francisco is broken, but nobody thin…","{'mentions': [{'start': 3, 'end': 8, 'username': 'ctwy'}], 'annotations': [{'start': 99, 'end': 111, 'probability': 0.8447, 'type': 'Place', 'normalized_text': 'San Francisco'}]}",1327101987763015681,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
183,,2020-11-11T23:25:59.000Z,"@justindross CA is not under-taxed. Is there a better way to apportion the taxes? Probably. Happy to solve that as part of a Grand Bargain that addresses the state’s real problems. Can’t just give away one of our only cards. Politicians will take more, and there will be no reform.","{'mentions': [{'start': 0, 'end': 12, 'username': 'justindross'}], 'annotations': [{'start': 13, 'end': 14, 'probability': 0.727, 'type': 'Place', 'normalized_text': 'CA'}]}",1326667519814365184,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}"
184,,2020-11-11T23:03:10.000Z,Postscript: Prop 15 loses. Apparently most voters don’t appreciate tech billionaires’ trying to foist higher taxes on them. Who would have thought. https://t.co/IRw78AlJta,"{'urls': [{'start': 148, 'end': 171, 'url': 'https://t.co/IRw78AlJta', 'expanded_url': 'https://twitter.com/baseballot/status/1326571755004190724', 'display_url': 'twitter.com/baseballot/sta…'}]}",1326661779187851264,"{'retweet_count': 4, 'reply_count': 6, 'like_count': 70, 'quote_count': 2}"
185,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752773120', 'name': 'Pharma'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10032761422', 'name': 'Pfizer'}}]",2020-11-11T20:31:21.000Z,"RT @theallinpod: 🚨 All-In Episode 12 is out!

🗳️ Election recap
📈 Why gridlock is great for the markets
💉 @pfizer's vaccine, COVID endgame…","{'mentions': [{'start': 3, 'end': 15, 'username': 'theallinpod'}, {'start': 106, 'end': 113, 'username': 'pfizer'}]}",1326623572761088005,"{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
186,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-11-11T07:32:49.000Z,"RT @theallinpod: .@friedberg describes the post-Trump experience in today's show:

""I think we've been at a rave for four years, and everyo…","{'mentions': [{'start': 3, 'end': 15, 'username': 'theallinpod'}, {'start': 18, 'end': 28, 'username': 'friedberg'}], 'annotations': [{'start': 48, 'end': 52, 'probability': 0.9952, 'type': 'Person', 'normalized_text': 'Trump'}]}",1326427647266746368,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
187,,2020-11-11T00:35:05.000Z,"RT @dickiebush: 17/ @theallinpod

Host: @chamath @jason @friedberg @DavidSacks 

What you'll learn: Picture sitting at a bar with these fou…","{'mentions': [{'start': 3, 'end': 14, 'username': 'dickiebush'}, {'start': 20, 'end': 32, 'username': 'theallinpod'}, {'start': 40, 'end': 48, 'username': 'chamath'}, {'start': 49, 'end': 55, 'username': 'Jason'}, {'start': 56, 'end': 66, 'username': 'friedberg'}, {'start': 67, 'end': 78, 'username': 'DavidSacks'}]}",1326322520451031042,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
188,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1138095161924153344', 'name': 'Mark R. Levin', 'description': 'Author'}}]",2020-11-06T18:08:34.000Z,"RT @lessig: I think is actually an important point. @marklevinshow’s theory is wrong, imho, but it is likely embraced by at least one justi…","{'mentions': [{'start': 3, 'end': 10, 'username': 'lessig'}, {'start': 52, 'end': 66, 'username': 'marklevinshow'}]}",1324775698012073984,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
189,,2020-11-06T10:52:50.000Z,I couldn’t figure out what @lessig had said to get himself in trouble. Then I realized I was supposed to click the warning to see the actual forbidden tweet — that Lessig was in the process of refuting. This is the idiotic thing about censorship. https://t.co/WA3ULY8Wr6,"{'urls': [{'start': 247, 'end': 270, 'url': 'https://t.co/WA3ULY8Wr6', 'expanded_url': 'https://twitter.com/DavidSacks/status/1324666044141641736/photo/1', 'display_url': 'pic.twitter.com/WA3ULY8Wr6'}, {'start': 247, 'end': 270, 'url': 'https://t.co/WA3ULY8Wr6', 'expanded_url': 'https://twitter.com/DavidSacks/status/1324666044141641736/photo/1', 'display_url': 'pic.twitter.com/WA3ULY8Wr6'}], 'mentions': [{'start': 27, 'end': 34, 'username': 'lessig'}], 'annotations': [{'start': 164, 'end': 169, 'probability': 0.8032, 'type': 'Person', 'normalized_text': 'Lessig'}]}",1324666044141641736,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 35, 'quote_count': 3}"
